1,18446744073709549998,33554431,288230376151711743,4194304,17870283321410322473,12386303,18446744073709551615,33554431,33554431,0,18446744073709551583,33554431,33554431,0,41,8388608,8388649,0,48,0,56,0,41,0,8233,0,4137,0,41,0,288230376151646251,4194304,10033051893803,4194304,10033051828267,4194304,10033050648619,4194304,10033050386475,4194304,10033175953451,4194304,288230376149581867,4194304,10033059430443,4194304,10033050976299,4194304,10118916767787,4194304,10033067753515,4194304,10033470406699,4194304,10033133813803,4194304,10034744426539,4194304,10033335140395,4194304,10048367525931,4194304,10132924694571,4194304,10036287930411,4194304,10036287930411,4194304,10103916888107,4194304,10376647311403,4194304,10086753796139,4194304,288230238712725547,4194304,12816188735531,4194304,10307927834667,4194304,288229276640051243,4194304,11256112856727595,4194304,1120539793981483,4194304,288221580058656811,4194304,122183235960875,4194304,34222305738795,4194304,456434770804779,4194304,86998863872043,4194304,1775848724135979,4194304,12683004071673899,4194304,856657003315243,4194304,9580182258090027,4194304,9017232304668715,4194304,7330581467660331,4194304,10033049927723,4194304,72067627087855659,4194304,36038830068891691,4194304,10033049927723,4194304,4194345,8388608,5764607523042623533,12324896,576460752315748397,12324896,13835058055294488621,12324896,2882303761529442349,12324896,2305843009226018861,12324898,12324911,12324898,9223372036867100719,12324897,12324909,12324896,12324909,12324896,12324909,12325344,17870283321418453485,12386271,12386303,12324912,12324925,12324912,12324925,12325424,12325437,12325152,12325165,12335136,12335149,12325920,17870283321418454061,12382207,12382207,12342304,12342317,12333088,12333101,12324896,12324905,25165824,25165865,25165824,17870283321431293997,12124159,17870283321418252287,11862015,17870283321417990143,11337727,17870283321417465855,10289151,288230376151711743,0,18158513697557840045,20971519,20971519,8585216,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1,32590,0,16205,0,4427,0,8007,0,540541024,0,1072693328,0,1073741759,0,320,0,7887,0,3403,0,843,0,843,0,335,0,67,0,65,0,537067584,0,32832,0,32832,0,536870976,0,536870992,0,536871024,0,536871024,0,327155808,0,272629856,0,306184288,0,289407072,0,134217824,0,67108960,0,62914656,0,3965040,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1,130022430,0,100722701,0,121618443,0,134217719,0,46139369,0,12583960,0,8389784,0,8389720,0,8390168,0,8389912,0,12583929,0,100683787,0,100681737,0,100679691,0,121616399,0,100679695,0,51265549,0,50413581,0,50937869,0,50675725,0,35667981,0,34619405,0,8389688,0,4196345,0,34553869,0,88078367,0,33617935,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1,10995116408688,0,8796126445620,0,8796226846770,0,4534948593696,0,10995787366375,0,70368744177631,0,8796093024177,0,8796093022576,0,8796093022961,0,8796093022577,0,8796093022321,0,2199023284273,0,2199023257649,0,2199023274033,0,2199023265841,0,65585,0,32817,0,8796094857270,0,8796093153330,0,8796093153334,0,8796093153334,0,29360182,0,2097206,0,18874422,0,10485814,0,67108916,0,33554484,0,805306400,0,671088672,0,402653240,0,40,0,4428111282216,0,4400193994792,0,4417373863976,0,4408783929384,0,68719476776,0,34359738408,0,17592186044448,0,549755813920,0,274877906976,0,35184372088864,0,30769,0,32212254760,0,1968119,0,137438953504,0,1099511627808,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1,281320423396,0,882636685548,0,281320874211,0,601328451810,0,1307750432992,0,2190433320927,0,2189359579071,0,2188352946047,0,225,0,225,0,225,0,225,0,225,0,281320358117,0,281320358117,0,281320358117,0,281320751334,0,281320685798,0,298500423910,0,601295421674,0,601295421674,0,601295421674,0,601320587496,0,601316393192,0,601341559018,0,68736254176,0,1305670058096,0,1305670058096,0,1305670058096,0,1306743799920,0,1306206928944,0,279173390567,0,277025906919,0,0,0,584148844778,0,566968713450,0,1239064510704,0,1170311479536,0,6442967271,0,51572637930,0,208238805232,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1,9223372036854775806,0,2305843009245151233,0,9223372036754112505,0,9223372036754112501,0,9223372036619894765,0,9223372036619894749,0,9223372036619894717,0,9223372036619894653,0,9223372036619894525,0,9223372036619894269,0,9223372036619893757,0,9223372036619892733,0,9223372036619890685,0,8034412935679827965,0,6917969399796285437,0,6919236037191483389,0,8034412935678459901,0,6944568785095442429,0,6953575984350117885,0,7782238315786354685,0,8070468691938000893,0,9223372036852678655,0,9223372036850581503,0,9223372036846387199,0,9223372036837998591,0,2305843009312260097,0,2305843009278705665,0,6917537823765561357,0,6917547190552444925,0,9223372036083023869,0,6917547189747064829,0,6917547188673323005,0,6917652740447485949,0,6917652740447485949,0,9223363223347003389,0,6924302586772275197,0,6924302586772275197,0,6917547187331219453,0,6917547187331219453,0,9223362690771058685,0,7133719969445003261,0,7133719969445003261,0,6917547187331219453,0,6917546620529680381,0,9223354444433850365,0,6917617568960299005,0,6917582384588210173,0,6917828662307946493,0,6917687924819591165,0,6918673087238094845,0,6918110137284673533,0,6922050890037805053,0,6919799090224119805,0,6935561585840832509,0,6926554386586091517,0,6917547187331407869,0,7061665673941958653,0,6989608079904030717,0,7494007939635167229,0,7205777563483455485,0,6917547187332194301,0,6917529027641081855,0,4611686018326724605,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,1
1,201850862,0,503316477,0,201842795,0,503308407,0,368574570,0,536870879,0,536870847,0,67379043,0,67116771,0,67378659,0,67111907,0,67114979,0,67374051,0,201703535,0,201597039,0,201662575,0,201760879,0,201654383,0,201585391,0,368050298,0,344457338,0,344457338,0,361234554,0,343408762,0,340263034,0,67108960,0,469762047,0,67625071,0,100139130,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1,34703335750006,0,29686830727025,0,31344145203217,0,27144195407888,0,35184372088815,0,29686847504339,0,29686847504307,0,17592186044528,0,26388279074419,0,26388279074162,0,26388279073650,0,26388279097203,0,26388279070579,0,26388279085171,0,26388287465587,0,26388287455347,0,26388287455347,0,29686830465139,0,34651795751031,0,29686830071923,0,29686829547635,0,34703333523583,0,29686826401907,0,34703327346807,0,26388289814641,0,26388289814545,0,31336494792721,0,31336427683857,0,31336293466129,0,31343608332309,0,31336629010453,0,31340923977749,0,31338776494101,0,31387631747089,0,31379041550353,0,31361861681169,0,27350351740952,0,18210661335064,0,18210661335056,0,31336025030685,0,28587318968435,0,27487807340659,0,27006697996309,0,25975962206079,0,17592186044415,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1,1117104226137276382,0,1117104363576229853,0,1152921504606341147,0,1009017903833958423,0,1152921504606846959,0,211106232533008,0,1009017766361038739,0,432556670460100691,0,1009017422763544147,0,1009017422763556179,0,1009017766361168723,0,1139410705724733279,0,1009017422763552339,0,1009017422763548243,0,1152921504606830431,0,1009017766360927315,0,1009017766361058387,0,1009017766360992787,0,1117104157417818131,0,1136033006003177503,0,1117104157433022487,0,1117104157431973911,0,1117104157429876759,0,1117104157425682455,0,1117104226104264727,0,1139410705674946591,0,1117104158408198167,0,1117104158341089303,0,1117104158206871575,0,1117104157938436119,0,1009017832983775255,0,1009017767485523991,0,1009017767485523991,0,1009017819025131543,0,1009017810435196951,0,1009017793255327767,0,1139410637005245535,0,1009017766395004958,0,1152921229728926815,0,1009017766395004948,0,1009024363464771604,0,1009023263953143828,0,1044829959623297044,0,1009074940999649300,0,1009066144906627092,0,1044795874762835988,0,1117103813820415999,0,1117033445076238335,0,1008846242581071892,0,1026860641090553876,0,1029112440903714836,0,1027986540996872212,0,1035867771591737364,0,1031364171964366868,0,1026297691137132564,0,1081075361472333847,0,1045046564453369879,0,1008806316530991071,0,864691128455135199,0,576460752303423327,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1,4294967190,0,4028366837,0,4294967291,0,3222798340,0,3222798823,0,3222798806,0,3222798774,0,3222800247,0,3222798583,0,3222799495,0,3222930055,0,3222929415,0,3222929415,0,4028350471,0,4093616135,0,4028325895,0,4028293127,0,4294835207,0,3222945797,0,4028104703,0,4027580415,0,3221372933,0,3280093189,0,3275898885,0,3267510277,0,3452059653,0,3389128709,0,3322019845,0,3759923207,0,3491487751,0,3221225471,0,2147483647,0,0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 0 , 0, 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
